Month,Rate,Zone
11.0,9.95046781564246,43.0
11.0,8.82463741607898,48.0
12.0,5.3797396704545495,10.0
12.0,6.127957405405411,13.0
12.0,7.44218029392971,15.0
12.0,6.03042688888889,18.0
12.0,7.120897896838599,20.0
12.0,5.89747957931035,25.0
12.0,8.91927581368268,27.0
12.0,7.513706106346481,29.0
12.0,7.36107749494949,30.0
12.0,6.843110330373,32.0
12.0,6.9048690574712595,38.0
12.0,7.7707718874074105,42.0
12.0,8.745548,43.0
12.0,7.121352796407191,48.0
1.0,6.86065891803279,10.0
1.0,6.80418412466125,13.0
1.0,8.28597802666667,15.0
1.0,6.5726807547169805,18.0
1.0,7.30063137391304,20.0
1.0,6.12283491891892,25.0
1.0,10.1185667956403,27.0
1.0,8.32151718256131,29.0
1.0,8.58179738251366,30.0
1.0,8.190190927835049,32.0
1.0,7.180231213675211,38.0
1.0,8.90890904735376,42.0
1.0,7.789533553997201,48.0
2.0,5.4752580963172806,10.0
2.0,5.808029529411759,13.0
2.0,6.97955820625,15.0
2.0,5.86494980392157,18.0
2.0,7.323921711409401,20.0
2.0,4.9740999733777,25.0
2.0,8.21679180216383,27.0
2.0,7.973506493430659,29.0
2.0,6.654462676258991,30.0
2.0,7.5491298494623695,32.0
2.0,6.624826435045319,38.0
2.0,8.90569796769457,42.0
2.0,7.662992220566321,48.0
3.0,4.58878363535912,10.0
3.0,5.759823621109611,13.0
3.0,6.7689194166666695,15.0
3.0,5.87755774386921,18.0
3.0,5.9931888143322505,20.0
3.0,4.788038357366769,25.0
3.0,8.0400248,27.0
3.0,6.4949434692202495,29.0
3.0,6.82767745042493,30.0
3.0,6.88907617391304,32.0
3.0,6.125708752655539,38.0
3.0,7.4214516286919805,42.0
3.0,6.68850482621083,48.0
4.0,3.9035128409405297,10.0
4.0,5.06408054672245,13.0
4.0,7.009491456716419,15.0
4.0,5.27358026337449,18.0
4.0,5.87948605831904,20.0
4.0,4.7211632911392405,25.0
4.0,7.60225814730878,27.0
4.0,6.636252934687951,29.0
4.0,6.40022563106796,30.0
4.0,6.91422581818182,32.0
4.0,6.1170606875,38.0
4.0,7.16917831192661,42.0
4.0,6.25670883180428,48.0
5.0,4.51267945042493,10.0
5.0,5.1848766462882105,13.0
5.0,7.199107577039269,15.0
5.0,5.53556338156028,18.0
5.0,6.78830595070422,20.0
5.0,4.41668995121951,25.0
5.0,8.95686352407932,27.0
5.0,7.16477466084425,29.0
5.0,6.6255945956834505,30.0
5.0,7.09023923028391,32.0
5.0,6.22894356756757,38.0
5.0,7.94592308695652,42.0
5.0,7.00134516840536,48.0
6.0,5.35973907734807,10.0
6.0,6.10382790529248,13.0
6.0,7.550903007256889,15.0
6.0,6.51340862745098,18.0
6.0,8.554056289512559,20.0
6.0,5.106909387900361,25.0
6.0,11.7710348756757,27.0
6.0,10.5600348583333,29.0
6.0,8.06431435841313,30.0
6.0,8.2094685046729,32.0
6.0,7.0335320783034305,38.0
6.0,11.058752262203601,42.0
6.0,8.65895114978602,48.0
7.0,5.50374583783784,10.0
7.0,6.30982811982882,13.0
7.0,7.71117886149163,15.0
7.0,5.92197864840183,18.0
7.0,7.69621310015898,20.0
7.0,5.605953841155231,25.0
7.0,11.056451293777098,27.0
7.0,7.49708024390244,29.0
7.0,7.3846641627907,30.0
7.0,7.22502386206897,32.0
7.0,6.96765086010363,38.0
7.0,8.92348159768452,42.0
7.0,7.85006395652174,48.0
8.0,6.418602530054639,10.0
8.0,7.0970995669824095,13.0
8.0,8.50111188888889,15.0
8.0,6.98348736223776,18.0
8.0,8.90896824501425,20.0
8.0,6.316315456193349,25.0
8.0,11.7070958641304,27.0
8.0,7.9985370414878405,29.0
8.0,8.06587584291725,30.0
8.0,8.00171011111111,32.0
8.0,7.92607968141593,38.0
8.0,9.833007813443071,42.0
8.0,8.53598566212534,48.0
9.0,7.737040978142081,10.0
9.0,8.059160452830191,13.0
9.0,9.23065966666667,15.0
9.0,7.33504375409836,18.0
9.0,11.1145308641975,20.0
9.0,6.67518621406728,25.0
9.0,14.0501450943396,27.0
9.0,10.8983532388889,29.0
9.0,10.6734643495146,30.0
9.0,8.856899515151511,32.0
9.0,8.50653640707965,38.0
9.0,11.7824270967742,42.0
9.0,10.401346600846301,48.0
10.0,8.66692118777293,10.0
10.0,8.439134639416059,13.0
10.0,10.3211287283582,15.0
10.0,8.104015023668639,18.0
10.0,10.2798690382166,20.0
10.0,7.7906215974440896,25.0
10.0,14.3188165021898,27.0
10.0,9.98692373913043,29.0
10.0,11.903747112426,30.0
10.0,9.64562117908082,32.0
10.0,8.95222028521739,38.0
10.0,10.7429432488263,42.0
10.0,10.0320459668175,48.0
11.0,7.571181983606559,10.0
11.0,8.02241445283019,13.0
11.0,9.452643868312759,15.0
11.0,7.302188923076921,18.0
11.0,9.48764825287356,20.0
11.0,6.904188243626059,25.0
11.0,11.5338623631436,27.0
11.0,8.17492908045977,29.0
11.0,9.742457048648651,30.0
11.0,9.11492869876204,32.0
11.0,8.315998143864599,38.0
11.0,10.0867272086721,42.0
11.0,9.405331423776222,48.0
12.0,5.69249823863636,10.0
12.0,6.56084096952104,13.0
12.0,7.64806746666667,15.0
12.0,6.23754016835994,18.0
12.0,7.87845460152672,20.0
12.0,5.6906297531645595,25.0
12.0,10.3050021766382,27.0
12.0,8.05635635555556,29.0
12.0,8.318209568740949,30.0
12.0,7.148914109890111,32.0
12.0,6.660096215189871,38.0
12.0,8.57702324137931,42.0
12.0,7.55424375917768,48.0
1.0,5.09100052631579,10.0
1.0,6.173328,13.0
1.0,7.07708097297297,15.0
1.0,6.43694502209945,18.0
1.0,7.71434962275449,20.0
1.0,5.667753724137929,25.0
1.0,9.72035889903181,27.0
1.0,7.58075570677732,29.0
1.0,8.005584431372549,30.0
1.0,7.4376537263843705,32.0
1.0,6.888078668953691,38.0
1.0,8.75704395530726,42.0
1.0,8.12130475820896,48.0
2.0,5.1104809157303395,10.0
2.0,5.93650887818697,13.0
2.0,6.677760365269459,15.0
2.0,5.8634924090909095,18.0
2.0,6.96570986577181,20.0
2.0,5.100344799999999,25.0
2.0,8.990557679525221,27.0
2.0,6.61053040816327,29.0
2.0,7.607236165435751,30.0
2.0,6.5494271561996795,32.0
2.0,6.2657479872814,38.0
2.0,7.1414726122449,42.0
2.0,6.686980547692309,48.0
3.0,7.61460430769231,10.0
3.0,7.315532718918919,13.0
3.0,8.73166287179487,15.0
3.0,7.59496356989247,18.0
3.0,9.2069713091922,20.0
3.0,6.147420748201441,25.0
3.0,11.536562487214,27.0
3.0,10.459355577712598,29.0
3.0,9.37107302564103,30.0
3.0,8.122087473684209,32.0
3.0,7.94953588477366,38.0
3.0,12.041073460490502,42.0
3.0,10.3332772219178,43.0
3.0,10.0155378201635,48.0
4.0,5.37917264480874,10.0
4.0,6.14434523943662,13.0
4.0,7.44179992,15.0
4.0,6.39227078720445,18.0
4.0,7.75599058103976,20.0
4.0,5.43924313636364,25.0
4.0,9.349949420765029,27.0
4.0,8.04849059116022,29.0
4.0,7.47743295473251,30.0
4.0,7.14567494117647,32.0
4.0,6.80497713149847,38.0
4.0,8.74626549511855,42.0
4.0,8.570521000000001,43.0
4.0,8.30706722222222,48.0
5.0,6.447262163841809,10.0
5.0,6.99856608567208,13.0
5.0,8.41581534718101,15.0
5.0,6.927588,18.0
5.0,9.29423259090909,20.0
5.0,6.14489586183074,25.0
5.0,11.129315840472698,27.0
5.0,8.99527081632653,29.0
5.0,8.969419308494778,30.0
5.0,7.95241307716535,32.0
5.0,7.71580544186047,38.0
5.0,10.533742984985,42.0
5.0,9.585194099999999,43.0
5.0,9.443834717791411,48.0
6.0,5.2358494710743795,10.0
6.0,6.0532668118811905,13.0
6.0,7.8050155505618,15.0
6.0,6.36514212,18.0
6.0,8.50522379562044,20.0
6.0,5.829494869712349,25.0
6.0,10.156005651933699,27.0
6.0,8.79931757062147,29.0
6.0,7.698621991584849,30.0
6.0,7.3423741176470605,32.0
6.0,7.017456869851731,38.0
6.0,9.74916999181446,42.0
6.0,8.77674841184767,43.0
6.0,8.49201112893983,48.0
7.0,3.2815404644412203,10.0
7.0,4.35048898091043,13.0
7.0,6.74673988932806,15.0
7.0,4.67500985,18.0
7.0,6.4780162741652,20.0
7.0,9.37231601746725,27.0
7.0,6.115341537572251,29.0
7.0,6.564215580786031,30.0
7.0,5.71113221875,32.0
7.0,5.813837012048191,38.0
7.0,7.26401609090909,42.0
7.0,7.257335,43.0
7.0,6.50102178082192,48.0
8.0,5.769828653846151,10.0
8.0,6.17613533424284,13.0
8.0,8.050933597615499,15.0
8.0,6.02928368,18.0
8.0,7.614581348031501,20.0
8.0,10.2243113124147,27.0
8.0,6.6633548543371495,29.0
8.0,7.083443115438111,30.0
8.0,7.54357603738318,32.0
8.0,7.24172395424837,38.0
8.0,7.89904057062147,42.0
8.0,8.00481128158295,43.0
8.0,7.5631182523076905,48.0
9.0,5.218032125340599,10.0
9.0,5.5882740392156895,13.0
9.0,7.03379683333333,15.0
9.0,5.7723414380664595,18.0
9.0,7.34841817021277,20.0
9.0,10.246310300140301,27.0
9.0,7.225668594117651,29.0
9.0,6.163269039106151,30.0
9.0,6.81907039402985,32.0
9.0,6.63740107865169,38.0
9.0,8.908523859199999,39.0
9.0,9.04446257692308,42.0
9.0,7.76232071005917,43.0
9.0,7.7963625915493,48.0
10.0,8.1529704,10.0
10.0,7.7275559394856295,13.0
10.0,9.29376465954198,15.0
10.0,7.7037585830721,18.0
10.0,10.151305834684,20.0
10.0,12.469289577211402,27.0
10.0,8.98411946223565,29.0
10.0,8.45690068778281,30.0
10.0,9.13306218954248,32.0
10.0,8.69197779834711,38.0
10.0,12.815588366508699,39.0
10.0,11.3404755738204,42.0
10.0,11.150489640522899,43.0
10.0,10.594464871880199,48.0
11.0,7.93049097435897,10.0
11.0,7.8374182252374505,13.0
11.0,9.259992,15.0
11.0,7.68622810140845,18.0
11.0,9.76698028985507,20.0
11.0,11.7121056410256,27.0
11.0,9.244466941015089,29.0
11.0,8.48373905075446,30.0
11.0,9.03151834117647,32.0
11.0,8.37639365994236,38.0
11.0,11.9030261538462,39.0
11.0,10.521348418410001,42.0
11.0,10.582745357541901,43.0
11.0,9.82294072,48.0
12.0,6.60879397746479,10.0
12.0,7.852124877742949,12.0
12.0,6.79281930629371,13.0
12.0,7.87047802002861,15.0
12.0,6.50525109585122,18.0
12.0,8.066167755725191,20.0
12.0,10.571502225312901,27.0
12.0,7.46023189506173,29.0
12.0,7.84183413783404,30.0
12.0,7.45744403100775,32.0
12.0,7.00250947826087,38.0
12.0,10.815962075144501,39.0
12.0,9.207961339031339,42.0
12.0,8.04070745428157,43.0
12.0,8.14885277906977,48.0
1.0,4.49976612027972,10.0
1.0,6.61134032,12.0
1.0,5.54520266853147,13.0
1.0,6.92308550157729,15.0
1.0,5.835430182841071,18.0
1.0,7.10890202523659,20.0
1.0,9.47675628282828,27.0
1.0,6.6391944705882295,29.0
1.0,6.519221971509969,30.0
1.0,6.66564537634409,32.0
1.0,6.21508481818182,38.0
1.0,7.95096854597701,39.0
1.0,7.4340238502994005,42.0
1.0,6.66189295731707,43.0
1.0,6.62664208024691,48.0
2.0,4.43689524355301,10.0
2.0,5.84192863701578,12.0
2.0,5.4864027755102,13.0
2.0,7.0136678041074205,15.0
2.0,5.996323109809659,18.0
2.0,6.761738907915991,20.0
2.0,8.73365334104046,27.0
2.0,6.6215639704142,29.0
2.0,6.632256460431651,30.0
2.0,7.119521956006769,32.0
2.0,6.08730057525084,38.0
2.0,8.12746418686131,39.0
2.0,7.199171952662719,42.0
2.0,7.300392335877861,43.0
2.0,6.79193299536322,48.0
3.0,3.8039667687943304,10.0
3.0,5.0459455670103095,12.0
3.0,5.51410877595628,13.0
3.0,7.082204546805349,15.0
3.0,5.85572688738128,18.0
3.0,6.74529251023622,20.0
3.0,8.11402953488372,27.0
3.0,6.48900954545455,29.0
3.0,6.332404300709221,30.0
3.0,7.07302128895613,32.0
3.0,6.0782411943128,38.0
3.0,8.12979589385475,39.0
3.0,7.69534732,42.0
3.0,7.60250172972973,43.0
3.0,6.81472231276901,48.0
4.0,4.680938153417019,10.0
4.0,6.53222582524272,12.0
4.0,5.8142815668965495,13.0
4.0,7.53989069603524,15.0
4.0,6.13087737622378,18.0
4.0,7.3550932264150894,20.0
4.0,7.287370205198361,27.0
4.0,7.1773235483871,29.0
4.0,7.150076405405411,30.0
4.0,6.98152029297459,32.0
4.0,6.57600527580894,38.0
4.0,8.958470655555551,39.0
4.0,8.72226340594059,42.0
4.0,8.554307500685871,43.0
4.0,7.64263390116279,48.0
5.0,5.11387897029703,10.0
5.0,6.11653163481953,12.0
5.0,5.58876609469154,13.0
5.0,7.15318427231467,15.0
5.0,5.844262518089731,18.0
5.0,7.3064497516339895,20.0
5.0,7.583562569767441,27.0
5.0,6.35694244654088,29.0
5.0,7.21196493877551,30.0
5.0,6.4521932750809095,32.0
5.0,6.48650706666667,38.0
5.0,9.19795610588235,39.0
5.0,8.66208363421829,42.0
5.0,8.46193415620214,43.0
5.0,7.8514207983368,48.0
6.0,6.640877104761901,10.0
6.0,8.47877305089409,12.0
6.0,6.7486741448468,13.0
6.0,8.44688467777778,15.0
6.0,7.08125607932011,18.0
6.0,8.864265846153849,20.0
6.0,9.71827701886792,27.0
6.0,8.822362241095892,29.0
6.0,9.29738093135935,30.0
6.0,8.6054573494705,32.0
6.0,7.4979629288956104,38.0
6.0,11.007995268817199,39.0
6.0,10.403924438818601,42.0
6.0,9.75456781793103,43.0
7.0,4.00855937321937,10.0
7.0,7.31256501510574,12.0
7.0,4.85399193613933,13.0
7.0,6.4723683006135,15.0
7.0,5.6527687667162,18.0
7.0,7.52242284992101,20.0
7.0,9.09268714613181,27.0
7.0,7.496081357541901,29.0
7.0,7.182316303724929,30.0
7.0,6.471074195688231,32.0
7.0,6.25315551724138,38.0
7.0,9.095856248153618,39.0
7.0,9.317235046242779,42.0
7.0,8.979250426705368,43.0
8.0,6.3658811920904,10.0
8.0,8.5143844379085,12.0
8.0,7.28196918994413,13.0
8.0,8.14224549090909,15.0
8.0,7.036197368421051,18.0
8.0,9.46841153780314,20.0
8.0,9.886905538461539,27.0
8.0,8.76169317546362,29.0
8.0,7.96724876790831,30.0
8.0,8.59159030656934,32.0
8.0,7.7763318875219705,38.0
8.0,11.2934156213018,39.0
8.0,10.597687730769199,42.0
8.0,10.7728491791255,43.0
9.0,8.41924748717949,10.0
9.0,10.2458922136986,12.0
9.0,8.53753672184532,13.0
9.0,9.58027944903581,15.0
9.0,8.87049437177748,18.0
9.0,11.5080521111111,20.0
9.0,12.1964939675676,27.0
9.0,11.2190363232323,29.0
9.0,9.384578438095241,30.0
9.0,10.5147712,32.0
9.0,9.446256206896551,38.0
9.0,12.651798810958901,39.0
9.0,12.9658286272352,42.0
9.0,12.1692359191919,43.0
10.0,12.5189063079223,10.0
10.0,12.931145325264799,12.0
10.0,11.899680065573799,13.0
10.0,12.758826379671198,15.0
10.0,11.600404149700598,18.0
10.0,13.9098660525502,20.0
10.0,14.412110268656699,27.0
10.0,13.050508927272698,29.0
10.0,12.2190062182362,30.0
10.0,13.279378936170199,32.0
10.0,12.063475816513801,38.0
10.0,16.831199083333303,39.0
10.0,15.311908102874401,42.0
10.0,15.623474914110401,43.0
11.0,7.19447470861833,10.0
11.0,8.26491293072824,12.0
11.0,7.050992076923079,13.0
11.0,8.82788719015048,15.0
11.0,7.68804099864315,18.0
11.0,8.58511378038067,20.0
11.0,9.53468832065217,27.0
11.0,8.15114227785419,29.0
11.0,8.2275804109589,30.0
11.0,8.58854731259259,32.0
11.0,8.06596443195266,38.0
11.0,11.220516942465801,39.0
11.0,9.53716775176305,42.0
11.0,9.21932166990291,43.0
12.0,6.838774267625901,10.0
12.0,9.033873619961609,12.0
12.0,7.2354297446197995,13.0
12.0,8.4264436057971,15.0
12.0,7.280006390870191,18.0
12.0,8.38709161408882,20.0
12.0,11.4193507362482,27.0
12.0,7.8503275008547,29.0
12.0,8.44241952407932,30.0
12.0,8.359715,32.0
12.0,7.931836096153849,38.0
12.0,10.935695555555599,39.0
12.0,9.87395641666667,42.0
12.0,9.19559397410072,43.0
1.0,4.0622342745098,10.0
1.0,6.934846305317321,12.0
1.0,5.22324844255319,13.0
1.0,6.48979132243685,15.0
1.0,5.960454620689651,18.0
1.0,6.41499704186046,20.0
1.0,8.884266639566391,27.0
1.0,5.60588067878788,29.0
1.0,6.37739316504854,30.0
1.0,6.559591137123751,32.0
1.0,6.273851540229889,38.0
1.0,8.066919744680849,39.0
1.0,7.43151104,42.0
1.0,6.450952878186969,43.0
2.0,5.236411819767441,10.0
2.0,7.1615163164557005,12.0
2.0,6.05528277620397,13.0
2.0,7.46901933524355,15.0
2.0,6.66012154455446,18.0
2.0,7.6840367219512204,20.0
2.0,10.002165201741699,27.0
2.0,7.6467972345679005,29.0
2.0,7.0857659255014305,30.0
2.0,7.66561439379845,32.0
2.0,7.2054363067292595,38.0
2.0,9.584442477272729,39.0
2.0,9.25489128045326,42.0
2.0,8.95348195209581,43.0
3.0,5.75674019565217,10.0
3.0,7.6973490390390396,12.0
3.0,6.44555461666667,13.0
3.0,8.41537122222222,15.0
3.0,7.385644803278691,18.0
3.0,7.93472282985075,20.0
3.0,10.1183344447476,27.0
3.0,7.61702180769231,30.0
3.0,7.6732537875,32.0
3.0,7.35328919938176,38.0
3.0,10.1888692083916,39.0
3.0,9.34148807920792,42.0
3.0,8.67622575886525,43.0
4.0,4.48598033983287,10.0
4.0,6.39914267697063,12.0
4.0,5.4769811491712685,13.0
4.0,7.102810036671371,15.0
4.0,6.178181245283019,18.0
4.0,6.71150253047776,20.0
4.0,8.79898747368421,27.0
4.0,6.46239653333333,29.0
4.0,6.72456854470426,30.0
4.0,6.621524044515099,32.0
4.0,6.52384747118644,38.0
4.0,8.53962984153005,39.0
4.0,7.6531110352941205,42.0
4.0,7.523371791907509,43.0
5.0,4.58096648648649,10.0
5.0,7.269425619354839,12.0
5.0,5.60106464553314,13.0
5.0,7.307665721815519,15.0
5.0,6.0378335943662,18.0
5.0,6.68953681646655,20.0
5.0,9.32393825139665,27.0
5.0,5.873508726114651,29.0
5.0,6.98631330824891,30.0
5.0,7.18691022809917,32.0
5.0,6.92177573097345,38.0
5.0,9.4955785046729,39.0
5.0,7.96553556342183,42.0
5.0,8.07692575301205,43.0
6.0,5.5267004722222195,10.0
6.0,7.9607136382252595,12.0
6.0,6.22832269012179,13.0
6.0,7.79067544729345,15.0
6.0,7.5498132972973,18.0
6.0,8.693022186186191,20.0
6.0,11.8678596141304,27.0
6.0,9.09217871657754,29.0
6.0,8.14359912208505,30.0
6.0,8.02562419681621,32.0
6.0,7.316451701937409,38.0
6.0,11.2039967307692,39.0
6.0,11.1149788713693,42.0
6.0,9.902328502793301,43.0
7.0,5.30008853977273,10.0
7.0,8.98488825668449,12.0
7.0,6.20738274366197,13.0
7.0,7.2975904494382,15.0
7.0,6.33906937238494,18.0
7.0,7.4455847045123695,20.0
7.0,10.5758932485876,27.0
7.0,7.5456944,29.0
7.0,7.63576269923664,30.0
7.0,7.471031104225349,32.0
7.0,6.8425167552,38.0
7.0,10.4669008757062,39.0
7.0,9.59842317107093,42.0
7.0,8.72087790691114,43.0
8.0,6.4245019031811905,10.0
8.0,9.52741696033403,12.0
8.0,7.1104010626703,13.0
8.0,8.34818435862069,15.0
8.0,7.2796289138166905,18.0
8.0,8.84858505475504,20.0
8.0,12.814967793478301,27.0
8.0,9.423052375,29.0
8.0,8.85885235567715,30.0
8.0,8.745548,32.0
8.0,8.503309805825241,38.0
8.0,11.8476103238095,39.0
8.0,11.0208924038199,42.0
8.0,9.97285409256662,43.0
9.0,6.35612902808989,10.0
9.0,9.50813557647059,12.0
9.0,7.18409195663957,13.0
9.0,8.406567483309141,15.0
9.0,7.347694016393441,18.0
9.0,9.7357783583815,20.0
9.0,13.071777066666698,27.0
9.0,8.64597819354839,29.0
9.0,8.93748341747573,30.0
9.0,7.58718000675676,32.0
9.0,7.52657218768328,38.0
9.0,12.0209597296552,39.0
9.0,11.547895480164199,42.0
9.0,10.3371747428571,43.0
10.0,4.74799553135314,10.0
10.0,5.27781437037037,12.0
10.0,5.550165359877489,13.0
10.0,7.5019642696629205,15.0
10.0,5.75817638297872,18.0
10.0,6.8414260660065995,20.0
10.0,10.2274303338438,27.0
10.0,7.26662213458529,29.0
10.0,7.43559791219512,30.0
10.0,6.955921732026139,32.0
10.0,6.92601082656827,38.0
10.0,10.3145620717629,39.0
10.0,8.297997647058821,42.0
10.0,17.491096,43.0
11.0,5.3728475136612,10.0
11.0,6.66551651913478,12.0
11.0,6.365274183813441,13.0
11.0,7.55767730612245,15.0
11.0,6.50871138121547,18.0
11.0,7.86939743574594,20.0
11.0,9.69291208743169,27.0
11.0,7.62629431811895,29.0
11.0,7.39495337604457,30.0
11.0,7.891692721893491,32.0
11.0,6.82390179692308,38.0
11.0,10.020347529078,39.0
11.0,9.0520856662069,42.0
11.0,8.806459343794579,43.0
12.0,7.6580339031339,10.0
12.0,8.63446260796646,12.0
12.0,7.5596496652602,13.0
12.0,8.90090715669516,15.0
12.0,7.8878994696756,18.0
12.0,9.45456234795764,20.0
12.0,11.801301201716699,27.0
12.0,9.2018716091603,29.0
12.0,8.75058451468531,30.0
12.0,9.28941035190616,32.0
12.0,8.420636,38.0
12.0,11.559094258427,39.0
12.0,12.2759690381679,42.0
12.0,10.1832024878745,43.0
1.0,5.55161995610425,10.0
1.0,6.87803462222222,12.0
1.0,5.8467191389645805,13.0
1.0,7.1022880287769805,15.0
1.0,6.03696065638149,18.0
1.0,6.6180168813559295,20.0
1.0,8.56648738121547,27.0
1.0,10.28888,29.0
1.0,7.017247370786519,30.0
1.0,7.18176910015898,32.0
1.0,6.57840201574803,38.0
1.0,9.235391302391,39.0
1.0,7.282667070301289,43.0
2.0,6.91949040226629,10.0
2.0,8.15366906110283,12.0
2.0,6.89558412429379,13.0
2.0,8.446117060308561,15.0
2.0,7.3221565955056205,18.0
2.0,8.8631352,20.0
2.0,10.025542232167801,27.0
2.0,7.887411625531911,30.0
2.0,8.08507306628242,32.0
2.0,7.553740502139799,38.0
2.0,10.724627184135999,39.0
2.0,10.4907227592068,43.0
3.0,4.75422253409091,10.0
3.0,6.66945351928783,12.0
3.0,5.454515835616441,13.0
3.0,7.092624936619719,15.0
3.0,6.206469341142019,18.0
3.0,7.266925937106921,20.0
3.0,8.95822317318436,27.0
3.0,6.66122468061367,30.0
3.0,6.36066464864865,32.0
3.0,6.173328,38.0
3.0,9.44982908169014,39.0
3.0,8.546892029143901,42.0
3.0,8.53405435555556,43.0
4.0,3.7841385885797996,10.0
4.0,6.15987848366013,12.0
4.0,4.78511189488243,13.0
4.0,6.680261868613139,15.0
4.0,5.14773771794872,18.0
4.0,6.93696901149425,20.0
4.0,8.4049703310153,27.0
4.0,6.255442526603,30.0
4.0,6.2713173333333305,32.0
4.0,4.76929160615385,38.0
4.0,9.0587194180791,39.0
4.0,7.16547,42.0
4.0,7.7040583458213305,43.0
5.0,3.25314587755102,10.0
5.0,6.68018184262295,12.0
5.0,4.394048000000001,13.0
5.0,6.206365688073389,15.0
5.0,4.5660538079096,18.0
5.0,6.76224226289517,20.0
5.0,9.14219177971014,27.0
5.0,6.49590655572065,30.0
5.0,6.41444782022472,32.0
5.0,4.58338825299145,38.0
5.0,8.819585192878339,39.0
5.0,7.34678870756063,42.0
5.0,7.702264659793809,43.0
6.0,4.02627437837838,10.0
6.0,7.24495681570997,12.0
6.0,4.71793514529914,13.0
6.0,6.35104501818182,15.0
6.0,5.823232166389349,18.0
6.0,7.11725479393939,20.0
6.0,10.524486705882401,27.0
6.0,7.92534954716981,29.0
6.0,7.194866800000001,30.0
6.0,6.80872524580153,32.0
6.0,7.010270882175231,34.0
6.0,5.21865487213115,38.0
6.0,9.72269594252874,39.0
6.0,8.552369028571428,42.0
6.0,7.93225686307054,43.0
7.0,6.2176766206896605,10.0
7.0,8.49438303296703,12.0
7.0,6.03508533920705,13.0
7.0,7.8020294949494895,15.0
7.0,6.989283880794701,18.0
7.0,9.56795247341338,20.0
7.0,12.254870307913698,27.0
7.0,8.18336203787879,29.0
7.0,8.40410286725664,30.0
7.0,8.40659190654206,32.0
7.0,8.66347146438746,34.0
7.0,7.486891908045981,38.0
7.0,11.248228331395302,39.0
7.0,9.73324939577039,42.0
7.0,10.4833275833333,43.0
8.0,3.5121010222222204,1.0
8.0,4.79271378453039,10.0
8.0,7.642628411160059,12.0
8.0,5.422063744945571,13.0
8.0,7.40712898823529,15.0
8.0,6.885635076923079,18.0
8.0,8.64020110580205,20.0
8.0,6.74286073146623,23.0
8.0,10.971713436893198,27.0
8.0,7.59509110086455,29.0
8.0,7.61941753658537,30.0
8.0,7.83455341666667,32.0
8.0,8.34219655813953,34.0
8.0,5.15339983744557,38.0
8.0,10.606302893617,39.0
8.0,5.14444,42.0
8.0,8.79457858651026,43.0
8.0,6.49087568078176,48.0
9.0,3.8431992941176496,1.0
9.0,5.86925485,10.0
9.0,8.04831923472669,12.0
9.0,6.33673962352941,13.0
9.0,7.03448131764706,15.0
9.0,7.510332192513371,18.0
9.0,8.62122403333333,20.0
9.0,6.59125684247788,23.0
9.0,11.360638333333302,27.0
9.0,7.581963305993691,29.0
9.0,7.599517496815291,30.0
9.0,7.0446025194401205,32.0
9.0,7.37342813186813,34.0
9.0,6.41191072463768,38.0
9.0,10.7200257211394,39.0
9.0,8.03597006896552,43.0
9.0,10.954109310344801,48.0
10.0,4.7943619253112,1.0
10.0,6.38731941176471,10.0
10.0,6.82467362644628,12.0
10.0,6.32373341527002,13.0
10.0,7.4971415504886,15.0
10.0,6.74684690909091,18.0
10.0,8.52021302479339,20.0
10.0,6.902472205962059,23.0
10.0,10.356693072727301,27.0
10.0,6.6331921625282195,29.0
10.0,7.33985987959866,30.0
10.0,7.7157760756013705,32.0
10.0,7.89608028395062,34.0
10.0,6.1523777918552005,38.0
10.0,9.911834086956521,39.0
10.0,7.85265031967213,42.0
10.0,8.56360066979656,43.0
10.0,6.737731128608919,48.0
11.0,7.026859382297549,1.0
11.0,8.90299904242424,10.0
11.0,9.196155883211679,12.0
11.0,8.00194957249626,13.0
11.0,9.4923215483871,15.0
11.0,8.119756221476509,18.0
11.0,10.330891605547,20.0
11.0,9.735096164705881,23.0
11.0,12.375470486338802,27.0
11.0,8.54473433333333,29.0
